status,cartolaDate,statementReference,paymentReference,alreadyInExistingDataset,cartolaAmount,metaReferenceTotal,difference,brand,invoiceDate,transactionId,campaignName,campaignAmount,allocatedCartolaToCampaign,legalEntity,comuna,project,pepCode,allocatedProjectAmount,mappingBrand,validation
MATCH,2026-04-16,1604 74987506106000800833098,LHKENLV5E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26255772317441470-26324744327210933,FB_Almagro_TuDeptoEsTuPie,26402,26402,Almagro S.A,PPP,San Eugenio 2,I-ALM-2227,1885,Almagro,OK
MATCH,2026-04-16,1604 74987506106000800833098,LHKENLV5E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26255772317441470-26324744327210933,FB_AOL_Santiago_Balance,7659,7659,Almagro S.A,Providencia,Balance,I-ALM-2358,7659,Almagro,OK
MATCH,2026-04-16,1604 74987506106000800833098,LHKENLV5E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26255772317441470-26324744327210933,FB_AOT_Santiago_Balance,27647,27647,Almagro S.A,Providencia,Balance,I-ALM-2358,27647,Almagro,OK
MATCH,2026-04-16,1604 74987506106000800833098,LHKENLV5E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26255772317441470-26324744327210933,FB_AOL_Santiago_LyonBilbao,4500,4500,Almagro S.A,Providencia,Lyon Bilbao,I-ALM-2211,4500,Almagro,OK
MATCH,2026-04-16,1604 74987506106000800833098,LHKENLV5E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26255772317441470-26324744327210933,FB_AOL_Santiago_Carrera_IV,5978,5978,Almagro S.A,Santiago Centro,Carrera 4,I-ALM-2275,5978,Almagro,OK
MATCH,2026-04-16,1604 74987506106000800833098,LHKENLV5E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26255772317441470-26324744327210933,FB_AOT_Santiago_AlmagroPlus,30684,30684,Almagro S.A,Ñuñoa,Almagro Plus,I-ALM-2234,30684,Almagro,OK
MATCH,2026-04-16,1604 74987506106000800833098,LHKENLV5E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26255772317441470-26324744327210933,FB_AOL_Santiago_SanEugenio,6913,6913,Almagro S.A,Ñuñoa,San Eugenio 2,I-ALM-2227,6913,Almagro,OK
MATCH,2026-04-16,1604 74987506106000800833098,LHKENLV5E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26255772317441470-26324744327210933,FB_Advantage_Almagro,197025,197025,Arcilla Roja,AON,Almagro Hub,I-ALM-2189,24629,Almagro,OK
MATCH,2026-04-16,1604 74987506106000800833098,LHKENLV5E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26255772317441470-26324744327210933,FB_Advantage_Almagro,197025,197025,Almagro S.A,AON,Carrera 4,I-ALM-2275,24628,Almagro,OK
MATCH,2026-04-16,1604 74987506106000800833098,LHKENLV5E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26255772317441470-26324744327210933,FB_Advantage_Almagro,197025,197025,Almagro S.A,AON,Indico,I-ALM-1453,24628,Almagro,OK
MATCH,2026-04-16,1604 74987506106000800833098,LHKENLV5E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26255772317441470-26324744327210933,FB_Advantage_Almagro,197025,197025,Almagro S.A,AON,Los Cactus,I-ALM-2342,24628,Almagro,OK
MATCH,2026-04-16,1604 74987506106000800833098,LHKENLV5E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26255772317441470-26324744327210933,FB_Advantage_Almagro,197025,197025,Almagro S.A,AON,Lyon Bilbao,I-ALM-2211,24628,Almagro,OK
MATCH,2026-04-16,1604 74987506106000800833098,LHKENLV5E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26255772317441470-26324744327210933,FB_Advantage_Almagro,197025,197025,Arcilla Roja,AON,PLP 1,I-ALM-2226,24628,Almagro,OK
MATCH,2026-04-16,1604 74987506106000800833098,LHKENLV5E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26255772317441470-26324744327210933,FB_Advantage_Almagro,197025,197025,Arcilla Roja,AON,PLP 2,I-ALM-2306,24628,Almagro,OK
MATCH,2026-04-16,1604 74987506106000800833098,LHKENLV5E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26255772317441470-26324744327210933,FB_Advantage_Almagro,197025,197025,Almagro S.A,AON,San Eugenio 2,I-ALM-2227,24628,Almagro,OK
MATCH,2026-04-16,1604 74987506106000800833098,LHKENLV5E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26255772317441470-26324744327210933,FB_AOL_Santiago_PadreLePaige,5245,5245,Arcilla Roja,Las Condes,PLP 1,I-ALM-2226,5245,Almagro,OK
MATCH,2026-04-16,1604 74987506106000800833098,LHKENLV5E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26255772317441470-26324744327210933,FB_AOL_Santiago_PadreLePaige_Etapa2,4058,4058,Arcilla Roja,Las Condes,PLP 2,I-ALM-2306,4058,Almagro,OK
MATCH,2026-04-16,1604 74987506106000800833098,LHKENLV5E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26255772317441470-26324744327210933,FB_AOL_Santiago_AlmagroHub,4608,4608,Arcilla Roja,Providencia,Almagro Hub,I-ALM-2189,4608,Almagro,OK
MATCH,2026-04-16,1604 74987506106000800833098,LHKENLV5E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26255772317441470-26324744327210933,FB_AOL_Santiago_Rengo,8589,8589,Arcilla Roja,Providencia,Rengo,I-ALM-2288,8589,Almagro,OK
MATCH,2026-04-16,1604 74987506106000800833098,LHKENLV5E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26255772317441470-26324744327210933,FB_AOT_Santiago_Rengo,27070,27070,Arcilla Roja,Providencia,Rengo,I-ALM-2288,27070,Almagro,OK
MATCH,2026-04-16,1604 74987506106000800833098,LHKENLV5E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26255772317441470-26324744327210933,FB_AOL_Santiago_AlmagroDistrict,5219,5219,Madagascar,Las Condes,Almagro District,I-ALM-2399,5219,Almagro,OK
MATCH,2026-04-16,1704 74987506106000433692085,TZFNVL56E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26391319123886785-26359625683722791,FB_AOL_Santiago_AlmagroPlus,7752,7752,Almagro S.A,Almagro Plus,Almagro Plus,I-ALM-2234,7752,Almagro,OK
MATCH,2026-04-16,1704 74987506106000433692085,TZFNVL56E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26391319123886785-26359625683722791,FB_AOL_Antofagasta_AlmagroTerra,10817,10817,Almagro S.A,Antofagasta,Almagro Terra,I-ALM-2360,10817,Almagro,OK
MATCH,2026-04-16,1704 74987506106000433692085,TZFNVL56E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26391319123886785-26359625683722791,FB_AOT_Antofagasta_AlmagroTerra,52513,52513,Almagro S.A,Antofagasta,Almagro Terra,I-ALM-2360,52513,Almagro,OK
MATCH,2026-04-16,1704 74987506106000433692085,TZFNVL56E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26391319123886785-26359625683722791,FB_AOL_Antofagasta_Indico,4224,4224,Almagro S.A,Antofagasta,Indico,I-ALM-1453,4224,Almagro,OK
MATCH,2026-04-16,1704 74987506106000433692085,TZFNVL56E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26391319123886785-26359625683722791,FB_AOL_Antofagasta_ParqueBrasil,8296,8296,Almagro S.A,Antofagasta,Parque Brasil,I-ALM-2285,8296,Almagro,OK
MATCH,2026-04-16,1704 74987506106000433692085,TZFNVL56E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26391319123886785-26359625683722791,FB_AOT_Antofagasta_ParqueBrasil,31253,31253,Almagro S.A,Antofagasta,Parque Brasil,I-ALM-2285,31253,Almagro,OK
MATCH,2026-04-16,1704 74987506106000433692085,TZFNVL56E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26391319123886785-26359625683722791,FB_Almagro_Patrocinado_Blog,2509,2509,Madagascar,Blog,Almagro District,I-ALM-2399,180,Almagro,OK
MATCH,2026-04-16,1704 74987506106000433692085,TZFNVL56E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26391319123886785-26359625683722791,FB_Almagro_Patrocinado_Blog,2509,2509,Arcilla Roja,Blog,Almagro Hub,I-ALM-2189,180,Almagro,OK
MATCH,2026-04-16,1704 74987506106000433692085,TZFNVL56E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26391319123886785-26359625683722791,FB_Almagro_Patrocinado_Blog,2509,2509,Almagro S.A,Blog,Almagro Plus,I-ALM-2234,180,Almagro,OK
MATCH,2026-04-16,1704 74987506106000433692085,TZFNVL56E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26391319123886785-26359625683722791,FB_Almagro_Patrocinado_Blog,2509,2509,Almagro S.A,Blog,Balance,I-ALM-2358,179,Almagro,OK
MATCH,2026-04-16,1704 74987506106000433692085,TZFNVL56E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26391319123886785-26359625683722791,FB_Almagro_Patrocinado_Blog,2509,2509,Almagro S.A,Blog,Carrera 4,I-ALM-2275,179,Almagro,OK
MATCH,2026-04-16,1704 74987506106000433692085,TZFNVL56E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26391319123886785-26359625683722791,FB_Almagro_Patrocinado_Blog,2509,2509,Almagro S.A,Blog,Indico,I-ALM-1453,179,Almagro,OK
MATCH,2026-04-16,1704 74987506106000433692085,TZFNVL56E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26391319123886785-26359625683722791,FB_Almagro_Patrocinado_Blog,2509,2509,Almagro S.A,Blog,Insigne,I-ALM-2157,179,Almagro,OK
MATCH,2026-04-16,1704 74987506106000433692085,TZFNVL56E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26391319123886785-26359625683722791,FB_Almagro_Patrocinado_Blog,2509,2509,Almagro S.A,Blog,Los Cactus,I-ALM-2342,179,Almagro,OK
MATCH,2026-04-16,1704 74987506106000433692085,TZFNVL56E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26391319123886785-26359625683722791,FB_Almagro_Patrocinado_Blog,2509,2509,Almagro S.A,Blog,Lyon Bilbao,I-ALM-2211,179,Almagro,OK
MATCH,2026-04-16,1704 74987506106000433692085,TZFNVL56E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26391319123886785-26359625683722791,FB_Almagro_Patrocinado_Blog,2509,2509,Arcilla Roja,Blog,PLP 1,I-ALM-2226,179,Almagro,OK
MATCH,2026-04-16,1704 74987506106000433692085,TZFNVL56E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26391319123886785-26359625683722791,FB_Almagro_Patrocinado_Blog,2509,2509,Arcilla Roja,Blog,PLP 2,I-ALM-2306,179,Almagro,OK
MATCH,2026-04-16,1704 74987506106000433692085,TZFNVL56E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26391319123886785-26359625683722791,FB_Almagro_Patrocinado_Blog,2509,2509,Almagro S.A,Blog,Parque Brasil,I-ALM-2285,179,Almagro,OK
MATCH,2026-04-16,1704 74987506106000433692085,TZFNVL56E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26391319123886785-26359625683722791,FB_Almagro_Patrocinado_Blog,2509,2509,Arcilla Roja,Blog,Rengo,I-ALM-2288,179,Almagro,OK
MATCH,2026-04-16,1704 74987506106000433692085,TZFNVL56E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26391319123886785-26359625683722791,FB_Almagro_Patrocinado_Blog,2509,2509,Almagro S.A,Blog,San Eugenio 2,I-ALM-2227,179,Almagro,OK
MATCH,2026-04-16,1704 74987506106000433692085,TZFNVL56E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26391319123886785-26359625683722791,FB_AOL_Santiago_LosCactus,4508,4508,Almagro S.A,Lo Barnechea,Los Cactus,I-ALM-2342,4508,Almagro,OK
MATCH,2026-04-16,1704 74987506106000433692085,TZFNVL56E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26391319123886785-26359625683722791,FB_AOL_Santiago_Insigne,9651,9651,Almagro S.A,Macul,Insigne,I-ALM-2157,9651,Almagro,OK
MATCH,2026-04-16,1704 74987506106000433692085,TZFNVL56E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26391319123886785-26359625683722791,FB_AOT_Santiago_Insigne,28480,28480,Almagro S.A,Macul,Insigne,I-ALM-2157,28480,Almagro,OK
MATCH,2026-04-16,1704 74987506106000433692085,TZFNVL56E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26391319123886785-26359625683722791,FB_Almagro_Awareness,71384,71384,Madagascar,Marca,Almagro District,I-ALM-2399,5099,Almagro,OK
MATCH,2026-04-16,1704 74987506106000433692085,TZFNVL56E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26391319123886785-26359625683722791,FB_Almagro_Awareness,71384,71384,Arcilla Roja,Marca,Almagro Hub,I-ALM-2189,5099,Almagro,OK
MATCH,2026-04-16,1704 74987506106000433692085,TZFNVL56E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26391319123886785-26359625683722791,FB_Almagro_Awareness,71384,71384,Almagro S.A,Marca,Almagro Plus,I-ALM-2234,5099,Almagro,OK
MATCH,2026-04-16,1704 74987506106000433692085,TZFNVL56E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26391319123886785-26359625683722791,FB_Almagro_Awareness,71384,71384,Almagro S.A,Marca,Balance,I-ALM-2358,5099,Almagro,OK
MATCH,2026-04-16,1704 74987506106000433692085,TZFNVL56E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26391319123886785-26359625683722791,FB_Almagro_Awareness,71384,71384,Almagro S.A,Marca,Carrera 4,I-ALM-2275,5099,Almagro,OK
MATCH,2026-04-16,1704 74987506106000433692085,TZFNVL56E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26391319123886785-26359625683722791,FB_Almagro_Awareness,71384,71384,Almagro S.A,Marca,Indico,I-ALM-1453,5099,Almagro,OK
MATCH,2026-04-16,1704 74987506106000433692085,TZFNVL56E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26391319123886785-26359625683722791,FB_Almagro_Awareness,71384,71384,Almagro S.A,Marca,Insigne,I-ALM-2157,5099,Almagro,OK
MATCH,2026-04-16,1704 74987506106000433692085,TZFNVL56E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26391319123886785-26359625683722791,FB_Almagro_Awareness,71384,71384,Almagro S.A,Marca,Los Cactus,I-ALM-2342,5099,Almagro,OK
MATCH,2026-04-16,1704 74987506106000433692085,TZFNVL56E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26391319123886785-26359625683722791,FB_Almagro_Awareness,71384,71384,Almagro S.A,Marca,Lyon Bilbao,I-ALM-2211,5099,Almagro,OK
MATCH,2026-04-16,1704 74987506106000433692085,TZFNVL56E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26391319123886785-26359625683722791,FB_Almagro_Awareness,71384,71384,Arcilla Roja,Marca,PLP 1,I-ALM-2226,5099,Almagro,OK
MATCH,2026-04-16,1704 74987506106000433692085,TZFNVL56E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26391319123886785-26359625683722791,FB_Almagro_Awareness,71384,71384,Arcilla Roja,Marca,PLP 2,I-ALM-2306,5099,Almagro,OK
MATCH,2026-04-16,1704 74987506106000433692085,TZFNVL56E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26391319123886785-26359625683722791,FB_Almagro_Awareness,71384,71384,Almagro S.A,Marca,Parque Brasil,I-ALM-2285,5099,Almagro,OK
MATCH,2026-04-16,1704 74987506106000433692085,TZFNVL56E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26391319123886785-26359625683722791,FB_Almagro_Awareness,71384,71384,Arcilla Roja,Marca,Rengo,I-ALM-2288,5098,Almagro,OK
MATCH,2026-04-16,1704 74987506106000433692085,TZFNVL56E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26391319123886785-26359625683722791,FB_Almagro_Awareness,71384,71384,Almagro S.A,Marca,San Eugenio 2,I-ALM-2227,5098,Almagro,OK
MATCH,2026-04-16,1704 74987506106000433692085,TZFNVL56E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26391319123886785-26359625683722791,FB_Almagro_TuDeptoEsTuPie,25845,25845,Madagascar,PPP,Almagro District,I-ALM-2399,1847,Almagro,OK
MATCH,2026-04-16,1704 74987506106000433692085,TZFNVL56E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26391319123886785-26359625683722791,FB_Almagro_TuDeptoEsTuPie,25845,25845,Arcilla Roja,PPP,Almagro Hub,I-ALM-2189,1846,Almagro,OK
MATCH,2026-04-16,1704 74987506106000433692085,TZFNVL56E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26391319123886785-26359625683722791,FB_Almagro_TuDeptoEsTuPie,25845,25845,Almagro S.A,PPP,Almagro Plus,I-ALM-2234,1846,Almagro,OK
MATCH,2026-04-16,1704 74987506106000433692085,TZFNVL56E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26391319123886785-26359625683722791,FB_Almagro_TuDeptoEsTuPie,25845,25845,Almagro S.A,PPP,Balance,I-ALM-2358,1846,Almagro,OK
MATCH,2026-04-16,1704 74987506106000433692085,TZFNVL56E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26391319123886785-26359625683722791,FB_Almagro_TuDeptoEsTuPie,25845,25845,Almagro S.A,PPP,Carrera 4,I-ALM-2275,1846,Almagro,OK
MATCH,2026-04-16,1704 74987506106000433692085,TZFNVL56E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26391319123886785-26359625683722791,FB_Almagro_TuDeptoEsTuPie,25845,25845,Almagro S.A,PPP,Indico,I-ALM-1453,1846,Almagro,OK
MATCH,2026-04-16,1704 74987506106000433692085,TZFNVL56E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26391319123886785-26359625683722791,FB_Almagro_TuDeptoEsTuPie,25845,25845,Almagro S.A,PPP,Insigne,I-ALM-2157,1846,Almagro,OK
MATCH,2026-04-16,1704 74987506106000433692085,TZFNVL56E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26391319123886785-26359625683722791,FB_Almagro_TuDeptoEsTuPie,25845,25845,Almagro S.A,PPP,Los Cactus,I-ALM-2342,1846,Almagro,OK
MATCH,2026-04-16,1704 74987506106000433692085,TZFNVL56E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26391319123886785-26359625683722791,FB_Almagro_TuDeptoEsTuPie,25845,25845,Almagro S.A,PPP,Lyon Bilbao,I-ALM-2211,1846,Almagro,OK
MATCH,2026-04-16,1704 74987506106000433692085,TZFNVL56E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26391319123886785-26359625683722791,FB_Almagro_TuDeptoEsTuPie,25845,25845,Arcilla Roja,PPP,PLP 1,I-ALM-2226,1846,Almagro,OK
MATCH,2026-04-16,1704 74987506106000433692085,TZFNVL56E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26391319123886785-26359625683722791,FB_Almagro_TuDeptoEsTuPie,25845,25845,Arcilla Roja,PPP,PLP 2,I-ALM-2306,1846,Almagro,OK
MATCH,2026-04-16,1704 74987506106000433692085,TZFNVL56E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26391319123886785-26359625683722791,FB_Almagro_TuDeptoEsTuPie,25845,25845,Almagro S.A,PPP,Parque Brasil,I-ALM-2285,1846,Almagro,OK
MATCH,2026-04-16,1704 74987506106000433692085,TZFNVL56E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26391319123886785-26359625683722791,FB_Almagro_TuDeptoEsTuPie,25845,25845,Arcilla Roja,PPP,Rengo,I-ALM-2288,1846,Almagro,OK
MATCH,2026-04-16,1704 74987506106000433692085,TZFNVL56E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26391319123886785-26359625683722791,FB_Almagro_TuDeptoEsTuPie,25845,25845,Almagro S.A,PPP,San Eugenio 2,I-ALM-2227,1846,Almagro,OK
MATCH,2026-04-16,1704 74987506106000433692085,TZFNVL56E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26391319123886785-26359625683722791,FB_AOL_Santiago_Balance,8697,8697,Almagro S.A,Providencia,Balance,I-ALM-2358,8697,Almagro,OK
MATCH,2026-04-16,1704 74987506106000433692085,TZFNVL56E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26391319123886785-26359625683722791,FB_AOT_Santiago_Balance,28071,28071,Almagro S.A,Providencia,Balance,I-ALM-2358,28071,Almagro,OK
MATCH,2026-04-16,1704 74987506106000433692085,TZFNVL56E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26391319123886785-26359625683722791,FB_AOL_Santiago_LyonBilbao,4910,4910,Almagro S.A,Providencia,Lyon Bilbao,I-ALM-2211,4910,Almagro,OK
MATCH,2026-04-16,1704 74987506106000433692085,TZFNVL56E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26391319123886785-26359625683722791,FB_AOL_Santiago_Carrera_IV,5271,5271,Almagro S.A,Santiago Centro,Carrera 4,I-ALM-2275,5271,Almagro,OK
MATCH,2026-04-16,1704 74987506106000433692085,TZFNVL56E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26391319123886785-26359625683722791,FB_AOT_Santiago_AlmagroPlus,29539,29539,Almagro S.A,Ñuñoa,Almagro Plus,I-ALM-2234,29539,Almagro,OK
MATCH,2026-04-16,1704 74987506106000433692085,TZFNVL56E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26391319123886785-26359625683722791,FB_AOL_Santiago_SanEugenio,2631,2631,Almagro S.A,Ñuñoa,San Eugenio 2,I-ALM-2227,2631,Almagro,OK
MATCH,2026-04-16,1704 74987506106000433692085,TZFNVL56E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26391319123886785-26359625683722791,FB_Advantage_Almagro,209320,209320,Arcilla Roja,AON,Almagro Hub,I-ALM-2189,26165,Almagro,OK
MATCH,2026-04-16,1704 74987506106000433692085,TZFNVL56E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26391319123886785-26359625683722791,FB_Advantage_Almagro,209320,209320,Almagro S.A,AON,Carrera 4,I-ALM-2275,26165,Almagro,OK
MATCH,2026-04-16,1704 74987506106000433692085,TZFNVL56E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26391319123886785-26359625683722791,FB_Advantage_Almagro,209320,209320,Almagro S.A,AON,Indico,I-ALM-1453,26165,Almagro,OK
MATCH,2026-04-16,1704 74987506106000433692085,TZFNVL56E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26391319123886785-26359625683722791,FB_Advantage_Almagro,209320,209320,Almagro S.A,AON,Los Cactus,I-ALM-2342,26165,Almagro,OK
MATCH,2026-04-16,1704 74987506106000433692085,TZFNVL56E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26391319123886785-26359625683722791,FB_Advantage_Almagro,209320,209320,Almagro S.A,AON,Lyon Bilbao,I-ALM-2211,26165,Almagro,OK
MATCH,2026-04-16,1704 74987506106000433692085,TZFNVL56E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26391319123886785-26359625683722791,FB_Advantage_Almagro,209320,209320,Arcilla Roja,AON,PLP 1,I-ALM-2226,26165,Almagro,OK
MATCH,2026-04-16,1704 74987506106000433692085,TZFNVL56E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26391319123886785-26359625683722791,FB_Advantage_Almagro,209320,209320,Arcilla Roja,AON,PLP 2,I-ALM-2306,26165,Almagro,OK
MATCH,2026-04-16,1704 74987506106000433692085,TZFNVL56E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26391319123886785-26359625683722791,FB_Advantage_Almagro,209320,209320,Almagro S.A,AON,San Eugenio 2,I-ALM-2227,26165,Almagro,OK
MATCH,2026-04-16,1704 74987506106000433692085,TZFNVL56E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26391319123886785-26359625683722791,FB_AOL_Santiago_PadreLePaige,3358,3358,Arcilla Roja,Las Condes,PLP 1,I-ALM-2226,3358,Almagro,OK
MATCH,2026-04-16,1704 74987506106000433692085,TZFNVL56E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26391319123886785-26359625683722791,FB_AOL_Santiago_PadreLePaige_Etapa2,4961,4961,Arcilla Roja,Las Condes,PLP 2,I-ALM-2306,4961,Almagro,OK
MATCH,2026-04-16,1704 74987506106000433692085,TZFNVL56E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26391319123886785-26359625683722791,FB_AOL_Santiago_AlmagroHub,5346,5346,Arcilla Roja,Providencia,Almagro Hub,I-ALM-2189,5346,Almagro,OK
MATCH,2026-04-16,1704 74987506106000433692085,TZFNVL56E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26391319123886785-26359625683722791,FB_AOL_Santiago_Rengo,7410,7410,Arcilla Roja,Providencia,Rengo,I-ALM-2288,7410,Almagro,OK
MATCH,2026-04-16,1704 74987506106000433692085,TZFNVL56E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26391319123886785-26359625683722791,FB_AOT_Santiago_Rengo,28755,28755,Arcilla Roja,Providencia,Rengo,I-ALM-2288,28755,Almagro,OK
MATCH,2026-04-16,1704 74987506106000433692085,TZFNVL56E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26391319123886785-26359625683722791,FB_AOL_Santiago_AlmagroDistrict,4499,4499,Madagascar,Las Condes,Almagro District,I-ALM-2399,4499,Almagro,OK
