month,brand,paymentDate,cartolaDate,paymentReference,statementReference,transactionId,campaignName,legalEntity,comuna,project,pepCode,campaignAmount,allocatedProjectAmount,cartolaAmountOriginal,cartolaAmountUsd,chargeAmountValidation,matchStatus,referenceTotalAmount,sourceCartola
2026-05,Socovesa,2026-05-26,26/05/2026,N3UC7SD6E2,2705 74987506146000502870085,27183096941381494-27220977320926784,FB_AOL_Sur_CasasEnElPortal,Socovesa Sur S.A,Temuco,Origen,I-SUR-2346,2043,1021,600000,68334.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-05,Socovesa,2026-05-26,26/05/2026,N3UC7SD6E2,2705 74987506146000502870085,27183096941381494-27220977320926784,FB_AOL_Sur_EdificioVertice,Socovesa Sur S.A,Temuco,Edificio Vértice,I-SUR-2297,2474,2474,600000,68334.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-05,Socovesa,2026-05-26,26/05/2026,N3UC7SD6E2,2705 74987506146000502870085,27183096941381494-27220977320926784,FB_AOL_Sur_GarciaReyes,Socovesa Sur S.A,Valdivia,García Reyes,I-SUR-2283,2908,2908,600000,68334.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-05,Socovesa,2026-05-26,26/05/2026,N3UC7SD6E2,2705 74987506146000502870085,27183096941381494-27220977320926784,FB_AOL_Sur_ParqueOlimpia_O3,Socovesa Sur S.A,Temuco,O3,I-SUR-2373,1587,1587,600000,68334.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-05,Socovesa,2026-05-26,26/05/2026,N3UC7SD6E2,2705 74987506146000502870085,27183096941381494-27220977320926784,FB_AOL_Sur_VistaNielol_N3,Socovesa Sur S.A,Temuco,N3,I-SUR-2331,4734,4734,600000,68334.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-05,Socovesa,2026-05-26,26/05/2026,N3UC7SD6E2,2705 74987506146000502870085,27183096941381494-27220977320926784,FB_AOT_CentroSur_PortaldelLibertador,Socovesa Sur S.A,Chillán,PDL,I-SUR-2372,10174,10174,600000,68334.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-05,Socovesa,2026-05-26,26/05/2026,N3UC7SD6E2,2705 74987506146000502870085,27183096941381494-27220977320926784,FB_AOT_SantiagoMedio_LosCoihues,INMOBILIARIA ENCINAS DE PEÑALOLEN,Lampa,Los Coihues,I-STG-2325,62778,62778,600000,68334.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-05,Socovesa,2026-05-26,26/05/2026,N3UC7SD6E2,2705 74987506146000502870085,27183096941381494-27220977320926784,FB_AOT_SantiagoMedio_Marathon,Pilares S.A,Ñuñoa,Marathon,I-SVS-2349,37120,37120,600000,68334.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-05,Socovesa,2026-05-26,26/05/2026,N3UC7SD6E2,2705 74987506146000502870085,27183096941381494-27220977320926784,FB_AOT_SantiagoMedio_Pajaritos,Inmobiliaria El Descubridor,Maipú,Pajaritos,I-STG-2204,60869,60869,600000,68334.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-05,Socovesa,2026-05-26,26/05/2026,N3UC7SD6E2,2705 74987506146000502870085,27183096941381494-27220977320926784,FB_AOT_SantiagoMedio_PlazaMirador,INSOCO,La Florida,Plaza Mirador,I-STG-2391,27700,27700,600000,68334.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-05,Socovesa,2026-05-26,26/05/2026,N3UC7SD6E2,2705 74987506146000502870085,27183096941381494-27220977320926784,FB_AOT_SantiagoSubsidio_LasPataguas,INMOBILIARIA ENCINAS DE PEÑALOLEN,Lampa,Las Pataguas,I-STG-2366,61461,61461,600000,68334.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-05,Socovesa,2026-05-26,26/05/2026,N3UC7SD6E2,2705 74987506146000502870085,27183096941381494-27220977320926784,FB_AOT_SurAustral_PortalAustral,Socovesa Sur S.A,Puerto Montt,Portal Austral,I-SUR-2340,9468,9468,600000,68334.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-05,Socovesa,2026-05-26,26/05/2026,N3UC7SD6E2,2705 74987506146000502870085,27183096941381494-27220977320926784,FB_AOT_Sur_GarciaReyes,Socovesa Sur S.A,Valdivia,García Reyes,I-SUR-2283,9271,9271,600000,68334.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-05,Socovesa,2026-05-26,26/05/2026,N3UC7SD6E2,2705 74987506146000502870085,27183096941381494-27220977320926784,FB_AOT_Sur_VistaNielol,Socovesa Sur S.A,Temuco,N3,I-SUR-2331,16202,16202,600000,68334.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-05,Socovesa,2026-05-26,26/05/2026,N3UC7SD6E2,2705 74987506146000502870085,27183096941381494-27220977320926784,FB_SocovesaSantiago_Advantage,Sociedad Comercializadora Metropolitana,AON,Coipue,I-STG-2229,43774,21887,600000,68334.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-05,Socovesa,2026-05-26,26/05/2026,N3UC7SD6E2,2705 74987506146000502870085,27183096941381494-27220977320926784,FB_SocovesaSantiago_Advantage,Consorcio Inmobiliario Macul,AON,Las Palmas,I-STG-2205,43774,21887,600000,68334.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-05,Socovesa,2026-05-26,26/05/2026,N3UC7SD6E2,2705 74987506146000502870085,27183096941381494-27220977320926784,FB_SocovesaSantiago_Awareness,Sociedad Comercializadora Metropolitana,Marca,Coipue,I-STG-2229,81973,13663,600000,68334.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-05,Socovesa,2026-05-26,26/05/2026,N3UC7SD6E2,2705 74987506146000502870085,27183096941381494-27220977320926784,FB_SocovesaSantiago_Awareness,Consorcio Inmobiliario Macul,Marca,Las Palmas,I-STG-2205,81973,13662,600000,68334.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-05,Socovesa,2026-05-26,26/05/2026,N3UC7SD6E2,2705 74987506146000502870085,27183096941381494-27220977320926784,FB_SocovesaSantiago_Awareness,INMOBILIARIA ENCINAS DE PEÑALOLEN,Marca,Las Pataguas,I-STG-2366,81973,13662,600000,68334.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-05,Socovesa,2026-05-26,26/05/2026,N3UC7SD6E2,2705 74987506146000502870085,27183096941381494-27220977320926784,FB_SocovesaSantiago_Awareness,INMOBILIARIA ENCINAS DE PEÑALOLEN,Marca,Los Coihues,I-STG-2325,81973,13662,600000,68334.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-05,Socovesa,2026-05-26,26/05/2026,N3UC7SD6E2,2705 74987506146000502870085,27183096941381494-27220977320926784,FB_SocovesaSantiago_Awareness,Pilares S.A,Marca,Marathon,I-SVS-2349,81973,13662,600000,68334.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-05,Socovesa,2026-05-26,26/05/2026,N3UC7SD6E2,2705 74987506146000502870085,27183096941381494-27220977320926784,FB_SocovesaSantiago_Awareness,Inmobiliaria El Descubridor,Marca,Pajaritos,I-STG-2204,81973,13662,600000,68334.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-05,Socovesa,2026-05-26,26/05/2026,N3UC7SD6E2,2705 74987506146000502870085,27183096941381494-27220977320926784,FB_SocovesaSur_Advantage,Socovesa Sur S.A,AON,Alto Maderos,I-SUR-2335,59890,5989,600000,68334.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-05,Socovesa,2026-05-26,26/05/2026,N3UC7SD6E2,2705 74987506146000502870085,27183096941381494-27220977320926784,FB_SocovesaSur_Advantage,Socovesa Sur S.A,AON,Edificio Vértice,I-SUR-2297,59890,5989,600000,68334.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-05,Socovesa,2026-05-26,26/05/2026,N3UC7SD6E2,2705 74987506146000502870085,27183096941381494-27220977320926784,FB_SocovesaSur_Advantage,Socovesa Sur S.A,AON,Icono,I-SUR-2334,59890,5989,600000,68334.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-05,Socovesa,2026-05-26,26/05/2026,N3UC7SD6E2,2705 74987506146000502870085,27183096941381494-27220977320926784,FB_SocovesaSur_Advantage,Socovesa Sur S.A,AON,N3,I-SUR-2331,59890,5989,600000,68334.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-05,Socovesa,2026-05-26,26/05/2026,N3UC7SD6E2,2705 74987506146000502870085,27183096941381494-27220977320926784,FB_SocovesaSur_Advantage,Socovesa Sur S.A,AON,Nueva Toledo,I-SUR-2334,59890,5989,600000,68334.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-05,Socovesa,2026-05-26,26/05/2026,N3UC7SD6E2,2705 74987506146000502870085,27183096941381494-27220977320926784,FB_SocovesaSur_Advantage,Socovesa Sur S.A,AON,O3,I-SUR-2373,59890,5989,600000,68334.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-05,Socovesa,2026-05-26,26/05/2026,N3UC7SD6E2,2705 74987506146000502870085,27183096941381494-27220977320926784,FB_SocovesaSur_Advantage,Socovesa Sur S.A,AON,Origen,I-SUR-2346,59890,5989,600000,68334.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-05,Socovesa,2026-05-26,26/05/2026,N3UC7SD6E2,2705 74987506146000502870085,27183096941381494-27220977320926784,FB_SocovesaSur_Advantage,Socovesa Sur S.A,AON,Parque Avellanos,I-SUR-2336,59890,5989,600000,68334.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-05,Socovesa,2026-05-26,26/05/2026,N3UC7SD6E2,2705 74987506146000502870085,27183096941381494-27220977320926784,FB_SocovesaSur_Advantage,Socovesa Sur S.A,AON,Reserva Magallanes,I-SUR-2323,59890,5989,600000,68334.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-05,Socovesa,2026-05-26,26/05/2026,N3UC7SD6E2,2705 74987506146000502870085,27183096941381494-27220977320926784,FB_SocovesaSur_Advantage,Socovesa Sur S.A,AON,Terraza Mirador,I-SUR-2333,59890,5989,600000,68334.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-05,Socovesa,2026-05-26,26/05/2026,N3UC7SD6E2,2705 74987506146000502870085,27183096941381494-27220977320926784,FB_Sur_Inversionista,Socovesa Sur S.A,Inversionista,Alto Maderos,I-SUR-2335,18888,1453,600000,68334.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-05,Socovesa,2026-05-26,26/05/2026,N3UC7SD6E2,2705 74987506146000502870085,27183096941381494-27220977320926784,FB_Sur_Inversionista,Socovesa Sur S.A,Inversionista,Edificio Vértice,I-SUR-2297,18888,1453,600000,68334.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-05,Socovesa,2026-05-26,26/05/2026,N3UC7SD6E2,2705 74987506146000502870085,27183096941381494-27220977320926784,FB_Sur_Inversionista,Socovesa Sur S.A,Inversionista,García Reyes,I-SUR-2283,18888,1453,600000,68334.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-05,Socovesa,2026-05-26,26/05/2026,N3UC7SD6E2,2705 74987506146000502870085,27183096941381494-27220977320926784,FB_Sur_Inversionista,Socovesa Sur S.A,Inversionista,Icono,I-SUR-2372,18888,1453,600000,68334.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-05,Socovesa,2026-05-26,26/05/2026,N3UC7SD6E2,2705 74987506146000502870085,27183096941381494-27220977320926784,FB_Sur_Inversionista,Socovesa Sur S.A,Inversionista,N3,I-SUR-2331,18888,1453,600000,68334.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-05,Socovesa,2026-05-26,26/05/2026,N3UC7SD6E2,2705 74987506146000502870085,27183096941381494-27220977320926784,FB_Sur_Inversionista,Socovesa Sur S.A,Inversionista,Nueva Toledo,I-SUR-2334,18888,1453,600000,68334.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-05,Socovesa,2026-05-26,26/05/2026,N3UC7SD6E2,2705 74987506146000502870085,27183096941381494-27220977320926784,FB_Sur_Inversionista,Socovesa Sur S.A,Inversionista,O3,I-SUR-2373,18888,1453,600000,68334.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-05,Socovesa,2026-05-26,26/05/2026,N3UC7SD6E2,2705 74987506146000502870085,27183096941381494-27220977320926784,FB_Sur_Inversionista,Socovesa Sur S.A,Inversionista,Origen,I-SUR-2346,18888,1453,600000,68334.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-05,Socovesa,2026-05-26,26/05/2026,N3UC7SD6E2,2705 74987506146000502870085,27183096941381494-27220977320926784,FB_Sur_Inversionista,Socovesa Sur S.A,Inversionista,PDL,I-SUR-2372,18888,1453,600000,68334.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-05,Socovesa,2026-05-26,26/05/2026,N3UC7SD6E2,2705 74987506146000502870085,27183096941381494-27220977320926784,FB_Sur_Inversionista,Socovesa Sur S.A,Inversionista,Parque Avellanos,I-SUR-2336,18888,1453,600000,68334.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-05,Socovesa,2026-05-26,26/05/2026,N3UC7SD6E2,2705 74987506146000502870085,27183096941381494-27220977320926784,FB_Sur_Inversionista,Socovesa Sur S.A,Inversionista,Portal Austral,I-SUR-2340,18888,1453,600000,68334.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-05,Socovesa,2026-05-26,26/05/2026,N3UC7SD6E2,2705 74987506146000502870085,27183096941381494-27220977320926784,FB_Sur_Inversionista,Socovesa Sur S.A,Inversionista,Reserva Magallanes,I-SUR-2323,18888,1453,600000,68334.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-05,Socovesa,2026-05-26,26/05/2026,N3UC7SD6E2,2705 74987506146000502870085,27183096941381494-27220977320926784,FB_Sur_Inversionista,Socovesa Sur S.A,Inversionista,Terraza Mirador,I-SUR-2333,18888,1452,600000,68334.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-05,Socovesa,2026-05-27,27/05/2026,P4VVFR56E2,2805 74987506147000803951096,27110471358644049-27110471458644039,FB_AOL_CentroSur_AltoMaderosll,Socovesa Sur S.A,Los Ángeles,Alto Maderos,I-SUR-2335,1914,1914,600000,68761.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-05,Socovesa,2026-05-27,27/05/2026,P4VVFR56E2,2805 74987506147000803951096,27110471358644049-27110471458644039,FB_AOL_CentroSur_ElAvellano_E2,Socovesa Sur S.A,Los Ángeles,Parque Avellanos,I-SUR-2336,1809,1809,600000,68761.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-05,Socovesa,2026-05-27,27/05/2026,P4VVFR56E2,2805 74987506147000803951096,27110471358644049-27110471458644039,FB_AOL_CentroSur_NuevaToledo,Socovesa Sur S.A,Chillán,Nueva Toledo,I-SUR-2334,1803,1803,600000,68761.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-05,Socovesa,2026-05-27,27/05/2026,P4VVFR56E2,2805 74987506147000803951096,27110471358644049-27110471458644039,FB_AOL_CentroSur_PortaldelLibertadorVIII,Socovesa Sur S.A,Chillán,PDL,I-SUR-2372,2564,2564,600000,68761.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-05,Socovesa,2026-05-27,27/05/2026,P4VVFR56E2,2805 74987506147000803951096,27110471358644049-27110471458644039,FB_AOL_SantiagoMedio_Coipue,Sociedad Comercializadora Metropolitana,Macul,Coipue,I-STG-2229,8275,8275,600000,68761.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-05,Socovesa,2026-05-27,27/05/2026,P4VVFR56E2,2805 74987506147000803951096,27110471358644049-27110471458644039,FB_AOL_SantiagoMedio_LosCoihues,INMOBILIARIA ENCINAS DE PEÑALOLEN,Lampa,Los Coihues,I-STG-2325,17398,17398,600000,68761.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-05,Socovesa,2026-05-27,27/05/2026,P4VVFR56E2,2805 74987506147000803951096,27110471358644049-27110471458644039,FB_AOL_SantiagoMedio_Marathon,Pilares S.A,Ñuñoa,Marathon,I-SVS-2349,6040,6040,600000,68761.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-05,Socovesa,2026-05-27,27/05/2026,P4VVFR56E2,2805 74987506147000803951096,27110471358644049-27110471458644039,FB_AOL_SantiagoMedio_Pajaritos,Inmobiliaria El Descubridor,Maipú,Pajaritos,I-STG-2204,15551,15551,600000,68761.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-05,Socovesa,2026-05-27,27/05/2026,P4VVFR56E2,2805 74987506147000803951096,27110471358644049-27110471458644039,FB_AOL_SantiagoMedio_PlazaMirador,INSOCO,La Florida,Plaza Mirador,I-STG-2391,6186,6186,600000,68761.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-05,Socovesa,2026-05-27,27/05/2026,P4VVFR56E2,2805 74987506147000803951096,27110471358644049-27110471458644039,FB_AOL_SantiagoSubsidio_LasPataguas,INMOBILIARIA ENCINAS DE PEÑALOLEN,Lampa,Las Pataguas,I-STG-2366,17176,17176,600000,68761.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-05,Socovesa,2026-05-27,27/05/2026,P4VVFR56E2,2805 74987506147000803951096,27110471358644049-27110471458644039,FB_AOL_SurAustral_PortalAustral,Socovesa Sur S.A,Puerto Montt,Portal Austral,I-SUR-2340,3046,3046,600000,68761.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-05,Socovesa,2026-05-27,27/05/2026,P4VVFR56E2,2805 74987506147000803951096,27110471358644049-27110471458644039,FB_AOL_SurAustral_ReservaMagallanes,Socovesa Sur S.A,Punta Arenas,Reserva Magallanes,I-SUR-2323,1999,1999,600000,68761.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-05,Socovesa,2026-05-27,27/05/2026,P4VVFR56E2,2805 74987506147000803951096,27110471358644049-27110471458644039,FB_AOL_SurAustral_TerrazaMiradorII,Socovesa Sur S.A,Puerto Montt,Terraza Mirador,I-SUR-2333,2173,2173,600000,68761.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-05,Socovesa,2026-05-27,27/05/2026,P4VVFR56E2,2805 74987506147000803951096,27110471358644049-27110471458644039,FB_AOL_Sur_CasasEnElPortal,Socovesa Sur S.A,Temuco,Icono,I-SUR-2346,1863,932,600000,68761.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-05,Socovesa,2026-05-27,27/05/2026,P4VVFR56E2,2805 74987506147000803951096,27110471358644049-27110471458644039,FB_AOL_Sur_CasasEnElPortal,Socovesa Sur S.A,Temuco,Origen,I-SUR-2346,1863,931,600000,68761.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-05,Socovesa,2026-05-27,27/05/2026,P4VVFR56E2,2805 74987506147000803951096,27110471358644049-27110471458644039,FB_AOL_Sur_EdificioVertice,Socovesa Sur S.A,Temuco,Edificio Vértice,I-SUR-2297,2199,2199,600000,68761.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-05,Socovesa,2026-05-27,27/05/2026,P4VVFR56E2,2805 74987506147000803951096,27110471358644049-27110471458644039,FB_AOL_Sur_GarciaReyes,Socovesa Sur S.A,Valdivia,García Reyes,I-SUR-2283,2437,2437,600000,68761.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-05,Socovesa,2026-05-27,27/05/2026,P4VVFR56E2,2805 74987506147000803951096,27110471358644049-27110471458644039,FB_AOL_Sur_ParqueOlimpia_O3,Socovesa Sur S.A,Temuco,O3,I-SUR-2373,1777,1777,600000,68761.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-05,Socovesa,2026-05-27,27/05/2026,P4VVFR56E2,2805 74987506147000803951096,27110471358644049-27110471458644039,FB_AOL_Sur_VistaNielol_N3,Socovesa Sur S.A,Temuco,N3,I-SUR-2331,4093,4093,600000,68761.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-05,Socovesa,2026-05-27,27/05/2026,P4VVFR56E2,2805 74987506147000803951096,27110471358644049-27110471458644039,FB_AOT_CentroSur_PortaldelLibertador,Socovesa Sur S.A,Chillán,PDL,I-SUR-2372,9034,9034,600000,68761.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-05,Socovesa,2026-05-27,27/05/2026,P4VVFR56E2,2805 74987506147000803951096,27110471358644049-27110471458644039,FB_AOT_SantiagoMedio_LosCoihues,INMOBILIARIA ENCINAS DE PEÑALOLEN,Lampa,Los Coihues,I-STG-2325,57296,57296,600000,68761.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-05,Socovesa,2026-05-27,27/05/2026,P4VVFR56E2,2805 74987506147000803951096,27110471358644049-27110471458644039,FB_AOT_SantiagoMedio_Marathon,Pilares S.A,Ñuñoa,Marathon,I-SVS-2349,41264,41264,600000,68761.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-05,Socovesa,2026-05-27,27/05/2026,P4VVFR56E2,2805 74987506147000803951096,27110471358644049-27110471458644039,FB_AOT_SantiagoMedio_Pajaritos,Inmobiliaria El Descubridor,Maipú,Pajaritos,I-STG-2204,61550,61550,600000,68761.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-05,Socovesa,2026-05-27,27/05/2026,P4VVFR56E2,2805 74987506147000803951096,27110471358644049-27110471458644039,FB_AOT_SantiagoMedio_PlazaMirador,INSOCO,La Florida,Plaza Mirador,I-STG-2391,25636,25636,600000,68761.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-05,Socovesa,2026-05-27,27/05/2026,P4VVFR56E2,2805 74987506147000803951096,27110471358644049-27110471458644039,FB_AOT_SantiagoSubsidio_LasPataguas,INMOBILIARIA ENCINAS DE PEÑALOLEN,Lampa,Las Pataguas,I-STG-2366,63072,63072,600000,68761.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-05,Socovesa,2026-05-27,27/05/2026,P4VVFR56E2,2805 74987506147000803951096,27110471358644049-27110471458644039,FB_AOT_SurAustral_PortalAustral,Socovesa Sur S.A,Puerto Montt,Portal Austral,I-SUR-2340,9100,9100,600000,68761.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-05,Socovesa,2026-05-27,27/05/2026,P4VVFR56E2,2805 74987506147000803951096,27110471358644049-27110471458644039,FB_AOT_Sur_GarciaReyes,Socovesa Sur S.A,Valdivia,García Reyes,I-SUR-2283,8232,8232,600000,68761.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
