Nivel,Referencia solicitada,Mes,Razon social,Plataforma,Marca,Comuna,Proyecto,PEP,Nombre de campana,ID transaccion / N factura,Fecha de pago,N referencia,Codigo descripcion cobro,Desglose Cobro TC,Monto moneda origen,Monto US,Validacion monto,Monto real visible,Monto aperturado,Invoice ID,Invoice date,Reference type,Mapping brand,Matched,Split index,Split count
Apertura,LHKENLV5E2,2026-04,Almagro S.A,Meta,Almagro Inmobiliaria,Blog,Lyon Bilbao,I-ALM-2211,FB_Almagro_Patrocinado_Blog,26255772317441470-26324744327210933,2026-04-16,LHKENLV5E2,LHKENLV5E2,196,600000.0,696.26,Coincide,,196.0,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,9,14
Apertura,LHKENLV5E2,2026-04,Arcilla Roja,Meta,Almagro Inmobiliaria,Blog,PLP 1,I-ALM-2226,FB_Almagro_Patrocinado_Blog,26255772317441470-26324744327210933,2026-04-16,LHKENLV5E2,LHKENLV5E2,196,600000.0,696.26,Coincide,,196.0,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,10,14
Apertura,LHKENLV5E2,2026-04,Arcilla Roja,Meta,Almagro Inmobiliaria,Blog,PLP 2,I-ALM-2306,FB_Almagro_Patrocinado_Blog,26255772317441470-26324744327210933,2026-04-16,LHKENLV5E2,LHKENLV5E2,195,600000.0,696.26,Coincide,,195.0,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,11,14
Apertura,LHKENLV5E2,2026-04,Almagro S.A,Meta,Almagro Inmobiliaria,Blog,Parque Brasil,I-ALM-2285,FB_Almagro_Patrocinado_Blog,26255772317441470-26324744327210933,2026-04-16,LHKENLV5E2,LHKENLV5E2,195,600000.0,696.26,Coincide,,195.0,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,12,14
Apertura,LHKENLV5E2,2026-04,Arcilla Roja,Meta,Almagro Inmobiliaria,Blog,Rengo,I-ALM-2288,FB_Almagro_Patrocinado_Blog,26255772317441470-26324744327210933,2026-04-16,LHKENLV5E2,LHKENLV5E2,195,600000.0,696.26,Coincide,,195.0,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,13,14
Apertura,LHKENLV5E2,2026-04,Almagro S.A,Meta,Almagro Inmobiliaria,Blog,San Eugenio 2,I-ALM-2227,FB_Almagro_Patrocinado_Blog,26255772317441470-26324744327210933,2026-04-16,LHKENLV5E2,LHKENLV5E2,195,600000.0,696.26,Coincide,,195.0,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,14,14
TOTAL CAMPANA,2TL77NZ5E2,2026-04,INMOBILIARIA ENCINAS DE PEÑALOLEN,Meta,Socovesa,Marca,Los Coihues,I-STG-2325,FB_SocovesaSantiago_Awareness,26622372954120567-26729332436757944,2026-04-17,2TL77NZ5E2,2TL77NZ5E2,100596.0,600000.0,695.86,Coincide,100596.0,,meta-socovesa-2026-04,2026-04-29,transactionId,Socovesa Santiago,True,,6
Apertura,2TL77NZ5E2,2026-04,Sociedad Comercializadora Metropolitana,Meta,Socovesa,Marca,Coipue,I-STG-2229,FB_SocovesaSantiago_Awareness,26622372954120567-26729332436757944,2026-04-17,2TL77NZ5E2,2TL77NZ5E2,16766,600000.0,695.86,Coincide,,16766.0,meta-socovesa-2026-04,2026-04-29,transactionId,Socovesa Santiago,True,1,6
Apertura,2TL77NZ5E2,2026-04,Consorcio Inmobiliario Macul,Meta,Socovesa,Marca,Las Palmas,I-STG-2205,FB_SocovesaSantiago_Awareness,26622372954120567-26729332436757944,2026-04-17,2TL77NZ5E2,2TL77NZ5E2,16766,600000.0,695.86,Coincide,,16766.0,meta-socovesa-2026-04,2026-04-29,transactionId,Socovesa Santiago,True,2,6
Apertura,2TL77NZ5E2,2026-04,INMOBILIARIA ENCINAS DE PEÑALOLEN,Meta,Socovesa,Marca,Las Pataguas,I-STG-2366,FB_SocovesaSantiago_Awareness,26622372954120567-26729332436757944,2026-04-17,2TL77NZ5E2,2TL77NZ5E2,16766,600000.0,695.86,Coincide,,16766.0,meta-socovesa-2026-04,2026-04-29,transactionId,Socovesa Santiago,True,3,6
Apertura,2TL77NZ5E2,2026-04,INMOBILIARIA ENCINAS DE PEÑALOLEN,Meta,Socovesa,Marca,Los Coihues,I-STG-2325,FB_SocovesaSantiago_Awareness,26622372954120567-26729332436757944,2026-04-17,2TL77NZ5E2,2TL77NZ5E2,16766,600000.0,695.86,Coincide,,16766.0,meta-socovesa-2026-04,2026-04-29,transactionId,Socovesa Santiago,True,4,6
Apertura,2TL77NZ5E2,2026-04,Pilares S.A,Meta,Socovesa,Marca,Marathon,I-SVS-2349,FB_SocovesaSantiago_Awareness,26622372954120567-26729332436757944,2026-04-17,2TL77NZ5E2,2TL77NZ5E2,16766,600000.0,695.86,Coincide,,16766.0,meta-socovesa-2026-04,2026-04-29,transactionId,Socovesa Santiago,True,5,6
Apertura,2TL77NZ5E2,2026-04,Inmobiliaria El Descubridor,Meta,Socovesa,Marca,Pajaritos,I-STG-2204,FB_SocovesaSantiago_Awareness,26622372954120567-26729332436757944,2026-04-17,2TL77NZ5E2,2TL77NZ5E2,16766,600000.0,695.86,Coincide,,16766.0,meta-socovesa-2026-04,2026-04-29,transactionId,Socovesa Santiago,True,6,6
TOTAL CAMPANA,2TL77NZ5E2,2026-04,Socovesa Sur S.A,Meta,Socovesa,AON,Nueva Toledo,I-SUR-2334,FB_SocovesaSur_Advantage,26622372954120567-26729332436757944,2026-04-17,2TL77NZ5E2,2TL77NZ5E2,68966.0,600000.0,695.86,Coincide,68966.0,,meta-socovesa-2026-04,2026-04-29,transactionId,Socovesa Sur,True,,10
Apertura,2TL77NZ5E2,2026-04,Socovesa Sur S.A,Meta,Socovesa,AON,Alto Maderos,I-SUR-2335,FB_SocovesaSur_Advantage,26622372954120567-26729332436757944,2026-04-17,2TL77NZ5E2,2TL77NZ5E2,6897,600000.0,695.86,Coincide,,6897.0,meta-socovesa-2026-04,2026-04-29,transactionId,Socovesa Sur,True,1,10
Apertura,2TL77NZ5E2,2026-04,Socovesa Sur S.A,Meta,Socovesa,AON,Edificio Vértice,I-SUR-2297,FB_SocovesaSur_Advantage,26622372954120567-26729332436757944,2026-04-17,2TL77NZ5E2,2TL77NZ5E2,6897,600000.0,695.86,Coincide,,6897.0,meta-socovesa-2026-04,2026-04-29,transactionId,Socovesa Sur,True,2,10
Apertura,2TL77NZ5E2,2026-04,Socovesa Sur S.A,Meta,Socovesa,AON,Icono,I-SUR-2334,FB_SocovesaSur_Advantage,26622372954120567-26729332436757944,2026-04-17,2TL77NZ5E2,2TL77NZ5E2,6897,600000.0,695.86,Coincide,,6897.0,meta-socovesa-2026-04,2026-04-29,transactionId,Socovesa Sur,True,3,10
Apertura,2TL77NZ5E2,2026-04,Socovesa Sur S.A,Meta,Socovesa,AON,N3,I-SUR-2331,FB_SocovesaSur_Advantage,26622372954120567-26729332436757944,2026-04-17,2TL77NZ5E2,2TL77NZ5E2,6897,600000.0,695.86,Coincide,,6897.0,meta-socovesa-2026-04,2026-04-29,transactionId,Socovesa Sur,True,4,10
Apertura,2TL77NZ5E2,2026-04,Socovesa Sur S.A,Meta,Socovesa,AON,Nueva Toledo,I-SUR-2334,FB_SocovesaSur_Advantage,26622372954120567-26729332436757944,2026-04-17,2TL77NZ5E2,2TL77NZ5E2,6897,600000.0,695.86,Coincide,,6897.0,meta-socovesa-2026-04,2026-04-29,transactionId,Socovesa Sur,True,5,10
Apertura,2TL77NZ5E2,2026-04,Socovesa Sur S.A,Meta,Socovesa,AON,O3,I-SUR-2373,FB_SocovesaSur_Advantage,26622372954120567-26729332436757944,2026-04-17,2TL77NZ5E2,2TL77NZ5E2,6897,600000.0,695.86,Coincide,,6897.0,meta-socovesa-2026-04,2026-04-29,transactionId,Socovesa Sur,True,6,10
Apertura,2TL77NZ5E2,2026-04,Socovesa Sur S.A,Meta,Socovesa,AON,Origen,I-SUR-2346,FB_SocovesaSur_Advantage,26622372954120567-26729332436757944,2026-04-17,2TL77NZ5E2,2TL77NZ5E2,6896,600000.0,695.86,Coincide,,6896.0,meta-socovesa-2026-04,2026-04-29,transactionId,Socovesa Sur,True,7,10
Apertura,2TL77NZ5E2,2026-04,Socovesa Sur S.A,Meta,Socovesa,AON,Parque Avellanos,I-SUR-2336,FB_SocovesaSur_Advantage,26622372954120567-26729332436757944,2026-04-17,2TL77NZ5E2,2TL77NZ5E2,6896,600000.0,695.86,Coincide,,6896.0,meta-socovesa-2026-04,2026-04-29,transactionId,Socovesa Sur,True,8,10
Apertura,2TL77NZ5E2,2026-04,Socovesa Sur S.A,Meta,Socovesa,AON,Reserva Magallanes,I-SUR-2323,FB_SocovesaSur_Advantage,26622372954120567-26729332436757944,2026-04-17,2TL77NZ5E2,2TL77NZ5E2,6896,600000.0,695.86,Coincide,,6896.0,meta-socovesa-2026-04,2026-04-29,transactionId,Socovesa Sur,True,9,10
Apertura,2TL77NZ5E2,2026-04,Socovesa Sur S.A,Meta,Socovesa,AON,Terraza Mirador,I-SUR-2333,FB_SocovesaSur_Advantage,26622372954120567-26729332436757944,2026-04-17,2TL77NZ5E2,2TL77NZ5E2,6896,600000.0,695.86,Coincide,,6896.0,meta-socovesa-2026-04,2026-04-29,transactionId,Socovesa Sur,True,10,10
TOTAL CAMPANA,2TL77NZ5E2,2026-04,Pilares S.A,Meta,Socovesa,Ñuñoa,Marathon,I-SVS-2349,FB_AOT_SantiagoMedio_Marathon,26622372954120567-26729332436757944,2026-04-17,2TL77NZ5E2,2TL77NZ5E2,52286.0,600000.0,695.86,Coincide,52286.0,,meta-socovesa-2026-04,2026-04-29,transactionId,Socovesa Santiago,True,,1
Apertura,2TL77NZ5E2,2026-04,Pilares S.A,Meta,Socovesa,Ñuñoa,Marathon,I-SVS-2349,FB_AOT_SantiagoMedio_Marathon,26622372954120567-26729332436757944,2026-04-17,2TL77NZ5E2,2TL77NZ5E2,52286.0,600000.0,695.86,Coincide,,52286.0,meta-socovesa-2026-04,2026-04-29,transactionId,Socovesa Santiago,True,1,1
TOTAL CAMPANA,2TL77NZ5E2,2026-04,INMOBILIARIA ENCINAS DE PEÑALOLEN,Meta,Socovesa,Lampa,Las Pataguas,I-STG-2366,FB_AOT_SantiagoSubsidio_LasPataguas,26622372954120567-26729332436757944,2026-04-17,2TL77NZ5E2,2TL77NZ5E2,51407.0,600000.0,695.86,Coincide,51407.0,,meta-socovesa-2026-04,2026-04-29,transactionId,Socovesa Santiago,True,,1
Apertura,2TL77NZ5E2,2026-04,INMOBILIARIA ENCINAS DE PEÑALOLEN,Meta,Socovesa,Lampa,Las Pataguas,I-STG-2366,FB_AOT_SantiagoSubsidio_LasPataguas,26622372954120567-26729332436757944,2026-04-17,2TL77NZ5E2,2TL77NZ5E2,51407.0,600000.0,695.86,Coincide,,51407.0,meta-socovesa-2026-04,2026-04-29,transactionId,Socovesa Santiago,True,1,1
TOTAL CAMPANA,2TL77NZ5E2,2026-04,Inmobiliaria El Descubridor,Meta,Socovesa,Maipú,Pajaritos,I-STG-2204,FB_AOT_SantiagoMedio_Pajaritos,26622372954120567-26729332436757944,2026-04-17,2TL77NZ5E2,2TL77NZ5E2,50263.0,600000.0,695.86,Coincide,50263.0,,meta-socovesa-2026-04,2026-04-29,transactionId,Socovesa Santiago,True,,1
Apertura,2TL77NZ5E2,2026-04,Inmobiliaria El Descubridor,Meta,Socovesa,Maipú,Pajaritos,I-STG-2204,FB_AOT_SantiagoMedio_Pajaritos,26622372954120567-26729332436757944,2026-04-17,2TL77NZ5E2,2TL77NZ5E2,50263.0,600000.0,695.86,Coincide,,50263.0,meta-socovesa-2026-04,2026-04-29,transactionId,Socovesa Santiago,True,1,1
TOTAL CAMPANA,2TL77NZ5E2,2026-04,INMOBILIARIA ENCINAS DE PEÑALOLEN,Meta,Socovesa,Lampa,Los Coihues,I-STG-2325,FB_AOT_SantiagoMedio_LosCoihues,26622372954120567-26729332436757944,2026-04-17,2TL77NZ5E2,2TL77NZ5E2,49705.0,600000.0,695.86,Coincide,49705.0,,meta-socovesa-2026-04,2026-04-29,transactionId,Socovesa Santiago,True,,1
Apertura,2TL77NZ5E2,2026-04,INMOBILIARIA ENCINAS DE PEÑALOLEN,Meta,Socovesa,Lampa,Los Coihues,I-STG-2325,FB_AOT_SantiagoMedio_LosCoihues,26622372954120567-26729332436757944,2026-04-17,2TL77NZ5E2,2TL77NZ5E2,49705.0,600000.0,695.86,Coincide,,49705.0,meta-socovesa-2026-04,2026-04-29,transactionId,Socovesa Santiago,True,1,1
TOTAL CAMPANA,2TL77NZ5E2,2026-04,Socovesa Sur S.A,Meta,Socovesa,Inversionista,PDL,I-SUR-2372,FB_Sur_Inversionista,26622372954120567-26729332436757944,2026-04-17,2TL77NZ5E2,2TL77NZ5E2,35125.0,600000.0,695.86,Coincide,35125.0,,meta-socovesa-2026-04,2026-04-29,transactionId,Socovesa Sur,True,,13
Apertura,2TL77NZ5E2,2026-04,Socovesa Sur S.A,Meta,Socovesa,Inversionista,Alto Maderos,I-SUR-2335,FB_Sur_Inversionista,26622372954120567-26729332436757944,2026-04-17,2TL77NZ5E2,2TL77NZ5E2,2702,600000.0,695.86,Coincide,,2702.0,meta-socovesa-2026-04,2026-04-29,transactionId,Socovesa Sur,True,1,13
Apertura,2TL77NZ5E2,2026-04,Socovesa Sur S.A,Meta,Socovesa,Inversionista,Edificio Vértice,I-SUR-2297,FB_Sur_Inversionista,26622372954120567-26729332436757944,2026-04-17,2TL77NZ5E2,2TL77NZ5E2,2702,600000.0,695.86,Coincide,,2702.0,meta-socovesa-2026-04,2026-04-29,transactionId,Socovesa Sur,True,2,13
Apertura,2TL77NZ5E2,2026-04,Socovesa Sur S.A,Meta,Socovesa,Inversionista,García Reyes,I-SUR-2283,FB_Sur_Inversionista,26622372954120567-26729332436757944,2026-04-17,2TL77NZ5E2,2TL77NZ5E2,2702,600000.0,695.86,Coincide,,2702.0,meta-socovesa-2026-04,2026-04-29,transactionId,Socovesa Sur,True,3,13
Apertura,2TL77NZ5E2,2026-04,Socovesa Sur S.A,Meta,Socovesa,Inversionista,Icono,I-SUR-2372,FB_Sur_Inversionista,26622372954120567-26729332436757944,2026-04-17,2TL77NZ5E2,2TL77NZ5E2,2702,600000.0,695.86,Coincide,,2702.0,meta-socovesa-2026-04,2026-04-29,transactionId,Socovesa Sur,True,4,13
Apertura,2TL77NZ5E2,2026-04,Socovesa Sur S.A,Meta,Socovesa,Inversionista,N3,I-SUR-2331,FB_Sur_Inversionista,26622372954120567-26729332436757944,2026-04-17,2TL77NZ5E2,2TL77NZ5E2,2702,600000.0,695.86,Coincide,,2702.0,meta-socovesa-2026-04,2026-04-29,transactionId,Socovesa Sur,True,5,13
Apertura,2TL77NZ5E2,2026-04,Socovesa Sur S.A,Meta,Socovesa,Inversionista,Nueva Toledo,I-SUR-2334,FB_Sur_Inversionista,26622372954120567-26729332436757944,2026-04-17,2TL77NZ5E2,2TL77NZ5E2,2702,600000.0,695.86,Coincide,,2702.0,meta-socovesa-2026-04,2026-04-29,transactionId,Socovesa Sur,True,6,13
Apertura,2TL77NZ5E2,2026-04,Socovesa Sur S.A,Meta,Socovesa,Inversionista,O3,I-SUR-2373,FB_Sur_Inversionista,26622372954120567-26729332436757944,2026-04-17,2TL77NZ5E2,2TL77NZ5E2,2702,600000.0,695.86,Coincide,,2702.0,meta-socovesa-2026-04,2026-04-29,transactionId,Socovesa Sur,True,7,13
Apertura,2TL77NZ5E2,2026-04,Socovesa Sur S.A,Meta,Socovesa,Inversionista,Origen,I-SUR-2346,FB_Sur_Inversionista,26622372954120567-26729332436757944,2026-04-17,2TL77NZ5E2,2TL77NZ5E2,2702,600000.0,695.86,Coincide,,2702.0,meta-socovesa-2026-04,2026-04-29,transactionId,Socovesa Sur,True,8,13
Apertura,2TL77NZ5E2,2026-04,Socovesa Sur S.A,Meta,Socovesa,Inversionista,PDL,I-SUR-2372,FB_Sur_Inversionista,26622372954120567-26729332436757944,2026-04-17,2TL77NZ5E2,2TL77NZ5E2,2702,600000.0,695.86,Coincide,,2702.0,meta-socovesa-2026-04,2026-04-29,transactionId,Socovesa Sur,True,9,13
Apertura,2TL77NZ5E2,2026-04,Socovesa Sur S.A,Meta,Socovesa,Inversionista,Parque Avellanos,I-SUR-2336,FB_Sur_Inversionista,26622372954120567-26729332436757944,2026-04-17,2TL77NZ5E2,2TL77NZ5E2,2702,600000.0,695.86,Coincide,,2702.0,meta-socovesa-2026-04,2026-04-29,transactionId,Socovesa Sur,True,10,13
Apertura,2TL77NZ5E2,2026-04,Socovesa Sur S.A,Meta,Socovesa,Inversionista,Portal Austral,I-SUR-2340,FB_Sur_Inversionista,26622372954120567-26729332436757944,2026-04-17,2TL77NZ5E2,2TL77NZ5E2,2702,600000.0,695.86,Coincide,,2702.0,meta-socovesa-2026-04,2026-04-29,transactionId,Socovesa Sur,True,11,13
Apertura,2TL77NZ5E2,2026-04,Socovesa Sur S.A,Meta,Socovesa,Inversionista,Reserva Magallanes,I-SUR-2323,FB_Sur_Inversionista,26622372954120567-26729332436757944,2026-04-17,2TL77NZ5E2,2TL77NZ5E2,2702,600000.0,695.86,Coincide,,2702.0,meta-socovesa-2026-04,2026-04-29,transactionId,Socovesa Sur,True,12,13
Apertura,2TL77NZ5E2,2026-04,Socovesa Sur S.A,Meta,Socovesa,Inversionista,Terraza Mirador,I-SUR-2333,FB_Sur_Inversionista,26622372954120567-26729332436757944,2026-04-17,2TL77NZ5E2,2TL77NZ5E2,2701,600000.0,695.86,Coincide,,2701.0,meta-socovesa-2026-04,2026-04-29,transactionId,Socovesa Sur,True,13,13
TOTAL CAMPANA,2TL77NZ5E2,2026-04,Consorcio Inmobiliario Macul,Meta,Socovesa,AON,Las Palmas,I-STG-2205,FB_SocovesaSantiago_Advantage,26622372954120567-26729332436757944,2026-04-17,2TL77NZ5E2,2TL77NZ5E2,31074.0,600000.0,695.86,Coincide,31074.0,,meta-socovesa-2026-04,2026-04-29,transactionId,Socovesa Santiago,True,,2
Apertura,2TL77NZ5E2,2026-04,Sociedad Comercializadora Metropolitana,Meta,Socovesa,AON,Coipue,I-STG-2229,FB_SocovesaSantiago_Advantage,26622372954120567-26729332436757944,2026-04-17,2TL77NZ5E2,2TL77NZ5E2,15537,600000.0,695.86,Coincide,,15537.0,meta-socovesa-2026-04,2026-04-29,transactionId,Socovesa Santiago,True,1,2
Apertura,2TL77NZ5E2,2026-04,Consorcio Inmobiliario Macul,Meta,Socovesa,AON,Las Palmas,I-STG-2205,FB_SocovesaSantiago_Advantage,26622372954120567-26729332436757944,2026-04-17,2TL77NZ5E2,2TL77NZ5E2,15537,600000.0,695.86,Coincide,,15537.0,meta-socovesa-2026-04,2026-04-29,transactionId,Socovesa Santiago,True,2,2
TOTAL CAMPANA,2TL77NZ5E2,2026-04,Inmobiliaria El Descubridor,Meta,Socovesa,Maipú,Pajaritos,I-STG-2204,FB_AOL_SantiagoMedio_Pajaritos,26622372954120567-26729332436757944,2026-04-17,2TL77NZ5E2,2TL77NZ5E2,15876.0,600000.0,695.86,Coincide,15876.0,,meta-socovesa-2026-04,2026-04-29,transactionId,Socovesa Santiago,True,,1
Apertura,2TL77NZ5E2,2026-04,Inmobiliaria El Descubridor,Meta,Socovesa,Maipú,Pajaritos,I-STG-2204,FB_AOL_SantiagoMedio_Pajaritos,26622372954120567-26729332436757944,2026-04-17,2TL77NZ5E2,2TL77NZ5E2,15876.0,600000.0,695.86,Coincide,,15876.0,meta-socovesa-2026-04,2026-04-29,transactionId,Socovesa Santiago,True,1,1
TOTAL CAMPANA,2TL77NZ5E2,2026-04,Pilares S.A,Meta,Socovesa,Ñuñoa,Marathon,I-SVS-2349,FB_AOL_SantiagoMedio_Marathon,26622372954120567-26729332436757944,2026-04-17,2TL77NZ5E2,2TL77NZ5E2,14923.0,600000.0,695.86,Coincide,14923.0,,meta-socovesa-2026-04,2026-04-29,transactionId,Socovesa Santiago,True,,1
Apertura,2TL77NZ5E2,2026-04,Pilares S.A,Meta,Socovesa,Ñuñoa,Marathon,I-SVS-2349,FB_AOL_SantiagoMedio_Marathon,26622372954120567-26729332436757944,2026-04-17,2TL77NZ5E2,2TL77NZ5E2,14923.0,600000.0,695.86,Coincide,,14923.0,meta-socovesa-2026-04,2026-04-29,transactionId,Socovesa Santiago,True,1,1
TOTAL CAMPANA,2TL77NZ5E2,2026-04,INMOBILIARIA ENCINAS DE PEÑALOLEN,Meta,Socovesa,Lampa,Los Coihues,I-STG-2325,FB_AOL_SantiagoMedio_LosCoihues,26622372954120567-26729332436757944,2026-04-17,2TL77NZ5E2,2TL77NZ5E2,14632.0,600000.0,695.86,Coincide,14632.0,,meta-socovesa-2026-04,2026-04-29,transactionId,Socovesa Santiago,True,,1
Apertura,2TL77NZ5E2,2026-04,INMOBILIARIA ENCINAS DE PEÑALOLEN,Meta,Socovesa,Lampa,Los Coihues,I-STG-2325,FB_AOL_SantiagoMedio_LosCoihues,26622372954120567-26729332436757944,2026-04-17,2TL77NZ5E2,2TL77NZ5E2,14632.0,600000.0,695.86,Coincide,,14632.0,meta-socovesa-2026-04,2026-04-29,transactionId,Socovesa Santiago,True,1,1
TOTAL CAMPANA,2TL77NZ5E2,2026-04,Socovesa Sur S.A,Meta,Socovesa,Valdivia,García Reyes,I-SUR-2283,FB_AOT_Sur_GarciaReyes,26622372954120567-26729332436757944,2026-04-17,2TL77NZ5E2,2TL77NZ5E2,14412.0,600000.0,695.86,Coincide,14412.0,,meta-socovesa-2026-04,2026-04-29,transactionId,Socovesa Sur,True,,1
Apertura,2TL77NZ5E2,2026-04,Socovesa Sur S.A,Meta,Socovesa,Valdivia,García Reyes,I-SUR-2283,FB_AOT_Sur_GarciaReyes,26622372954120567-26729332436757944,2026-04-17,2TL77NZ5E2,2TL77NZ5E2,14412.0,600000.0,695.86,Coincide,,14412.0,meta-socovesa-2026-04,2026-04-29,transactionId,Socovesa Sur,True,1,1
TOTAL CAMPANA,2TL77NZ5E2,2026-04,Socovesa Sur S.A,Meta,Socovesa,Puerto Montt,Portal Austral,I-SUR-2340,FB_AOT_SurAustral_PortalAustral,26622372954120567-26729332436757944,2026-04-17,2TL77NZ5E2,2TL77NZ5E2,14080.0,600000.0,695.86,Coincide,14080.0,,meta-socovesa-2026-04,2026-04-29,transactionId,Socovesa Sur,True,,1
Apertura,2TL77NZ5E2,2026-04,Socovesa Sur S.A,Meta,Socovesa,Puerto Montt,Portal Austral,I-SUR-2340,FB_AOT_SurAustral_PortalAustral,26622372954120567-26729332436757944,2026-04-17,2TL77NZ5E2,2TL77NZ5E2,14080.0,600000.0,695.86,Coincide,,14080.0,meta-socovesa-2026-04,2026-04-29,transactionId,Socovesa Sur,True,1,1
TOTAL CAMPANA,2TL77NZ5E2,2026-04,INMOBILIARIA ENCINAS DE PEÑALOLEN,Meta,Socovesa,Lampa,Las Pataguas,I-STG-2366,FB_AOL_SantiagoSubsidio_LasPataguas,26622372954120567-26729332436757944,2026-04-17,2TL77NZ5E2,2TL77NZ5E2,13787.0,600000.0,695.86,Coincide,13787.0,,meta-socovesa-2026-04,2026-04-29,transactionId,Socovesa Santiago,True,,1
Apertura,2TL77NZ5E2,2026-04,INMOBILIARIA ENCINAS DE PEÑALOLEN,Meta,Socovesa,Lampa,Las Pataguas,I-STG-2366,FB_AOL_SantiagoSubsidio_LasPataguas,26622372954120567-26729332436757944,2026-04-17,2TL77NZ5E2,2TL77NZ5E2,13787.0,600000.0,695.86,Coincide,,13787.0,meta-socovesa-2026-04,2026-04-29,transactionId,Socovesa Santiago,True,1,1
TOTAL CAMPANA,2TL77NZ5E2,2026-04,Socovesa Sur S.A,Meta,Socovesa,Chillán,PDL,I-SUR-2372,FB_AOT_CentroSur_PortaldelLibertador,26622372954120567-26729332436757944,2026-04-17,2TL77NZ5E2,2TL77NZ5E2,13274.0,600000.0,695.86,Coincide,13274.0,,meta-socovesa-2026-04,2026-04-29,transactionId,Socovesa Sur,True,,1
Apertura,2TL77NZ5E2,2026-04,Socovesa Sur S.A,Meta,Socovesa,Chillán,PDL,I-SUR-2372,FB_AOT_CentroSur_PortaldelLibertador,26622372954120567-26729332436757944,2026-04-17,2TL77NZ5E2,2TL77NZ5E2,13274.0,600000.0,695.86,Coincide,,13274.0,meta-socovesa-2026-04,2026-04-29,transactionId,Socovesa Sur,True,1,1
TOTAL CAMPANA,2TL77NZ5E2,2026-04,Sociedad Comercializadora Metropolitana,Meta,Socovesa,Macul,Coipue,I-STG-2229,FB_AOL_SantiagoMedio_Coipue,26622372954120567-26729332436757944,2026-04-17,2TL77NZ5E2,2TL77NZ5E2,12449.0,600000.0,695.86,Coincide,12449.0,,meta-socovesa-2026-04,2026-04-29,transactionId,Socovesa Santiago,True,,1
Apertura,2TL77NZ5E2,2026-04,Sociedad Comercializadora Metropolitana,Meta,Socovesa,Macul,Coipue,I-STG-2229,FB_AOL_SantiagoMedio_Coipue,26622372954120567-26729332436757944,2026-04-17,2TL77NZ5E2,2TL77NZ5E2,12449.0,600000.0,695.86,Coincide,,12449.0,meta-socovesa-2026-04,2026-04-29,transactionId,Socovesa Santiago,True,1,1
TOTAL CAMPANA,2TL77NZ5E2,2026-04,Socovesa Sur S.A,Meta,Socovesa,Chillán,PDL,I-SUR-2372,FB_AOL_CentroSur_PortaldelLibertadorVIII,26622372954120567-26729332436757944,2026-04-17,2TL77NZ5E2,2TL77NZ5E2,4675.0,600000.0,695.86,Coincide,4675.0,,meta-socovesa-2026-04,2026-04-29,transactionId,Socovesa Sur,True,,1
Apertura,2TL77NZ5E2,2026-04,Socovesa Sur S.A,Meta,Socovesa,Chillán,PDL,I-SUR-2372,FB_AOL_CentroSur_PortaldelLibertadorVIII,26622372954120567-26729332436757944,2026-04-17,2TL77NZ5E2,2TL77NZ5E2,4675.0,600000.0,695.86,Coincide,,4675.0,meta-socovesa-2026-04,2026-04-29,transactionId,Socovesa Sur,True,1,1
TOTAL CAMPANA,2TL77NZ5E2,2026-04,Socovesa Sur S.A,Meta,Socovesa,Valdivia,García Reyes,I-SUR-2283,FB_AOL_Sur_GarciaReyes,26622372954120567-26729332436757944,2026-04-17,2TL77NZ5E2,2TL77NZ5E2,4522.0,600000.0,695.86,Coincide,4522.0,,meta-socovesa-2026-04,2026-04-29,transactionId,Socovesa Sur,True,,1
Apertura,2TL77NZ5E2,2026-04,Socovesa Sur S.A,Meta,Socovesa,Valdivia,García Reyes,I-SUR-2283,FB_AOL_Sur_GarciaReyes,26622372954120567-26729332436757944,2026-04-17,2TL77NZ5E2,2TL77NZ5E2,4522.0,600000.0,695.86,Coincide,,4522.0,meta-socovesa-2026-04,2026-04-29,transactionId,Socovesa Sur,True,1,1
TOTAL CAMPANA,2TL77NZ5E2,2026-04,Socovesa Sur S.A,Meta,Socovesa,Puerto Montt,Portal Austral,I-SUR-2340,FB_AOL_SurAustral_PortalAustral,26622372954120567-26729332436757944,2026-04-17,2TL77NZ5E2,2TL77NZ5E2,4139.0,600000.0,695.86,Coincide,4139.0,,meta-socovesa-2026-04,2026-04-29,transactionId,Socovesa Sur,True,,1
Apertura,2TL77NZ5E2,2026-04,Socovesa Sur S.A,Meta,Socovesa,Puerto Montt,Portal Austral,I-SUR-2340,FB_AOL_SurAustral_PortalAustral,26622372954120567-26729332436757944,2026-04-17,2TL77NZ5E2,2TL77NZ5E2,4139.0,600000.0,695.86,Coincide,,4139.0,meta-socovesa-2026-04,2026-04-29,transactionId,Socovesa Sur,True,1,1
